"source_project_id","extracted_at_ve","product_id","sku","product_name","is_active","product_type","is_combo","units_per_service","is_detail_editable","detail_units_limit","is_combo_component_selectable","inventory_enabled","legacy_is_inventory_item","legacy_inventory_kind","legacy_inventory_unit_name","legacy_packaging_name","legacy_packaging_size","legacy_product_stock","legacy_low_stock_threshold","legacy_inventory_deduction_mode","legacy_inventory_group","component_count","required_component_count","selectable_component_count","component_specs","active_link_count","self_link_count","recipe_link_count","active_link_specs","canonical_policy_candidate","review_required","review_reasons","canonical_policy_decision","canonical_inventory_target","canonical_quantity","canonical_deduction_stage","canonical_availability_mode","canonical_recipe_or_source","canonical_lead_time_minutes","canonical_critical_threshold","decision_notes","canonical_decision_status"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","96","LC_MAYO","Single Pack (6 und) LC Mayo","false","gambit","false","6","true","6","true","false","false","finished_good","pieza","","","0","","composition","other","6","5","5","2::Salsa Tártara 1oz::fixed::qty=1.000::required=f | 5::Mini Tequeños Fritos::selectable::qty=1.000::required=t | 8::Empanadas Fritas::selectable::qty=1.000::required=t | 11::Cachitas Fritas::selectable::qty=1.000::required=t | 14::Mandocas Fritas::selectable::qty=1.000::required=t | 17::Bombys Fritos::selectable::qty=1.000::required=t","0","0","0","","components","true","inventory_enabled_false_requires_explicit_policy","components","selección libre de 6 piezas fritas + salsa tártara 1oz opcional","total seleccionable=6","by_component","component_projection","snapshot de selección real del pedido","","","La salsa solo consume inventario cuando el cliente la solicita.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","94","LOYAL","Single Pack (6 und) Loyal Mayo","false","gambit","false","6","true","6","true","true","true","finished_good","pieza","","","0","","composition","other","6","5","5","2::Salsa Tártara 1oz::fixed::qty=1.000::required=f | 5::Mini Tequeños Fritos::selectable::qty=1.000::required=t | 11::Cachitas Fritas::selectable::qty=1.000::required=t | 14::Mandocas Fritas::selectable::qty=1.000::required=t | 8::Empanadas Fritas::selectable::qty=1.000::required=t | 17::Bombys Fritos::selectable::qty=1.000::required=t","0","0","0","","components","false","","components","selección libre de 6 piezas fritas + salsa tártara 1oz opcional","total seleccionable=6","by_component","component_projection","snapshot de selección real del pedido","","","La salsa solo consume inventario cuando el cliente la solicita.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","130","BIRTHDAY_DONDY1","Und Dondy Cumpleaños","false","gambit","false","1","false","0","true","true","true","finished_good","pieza","","","0","","composition","other","0","0","0","","1","0","1","47::Dondys::recipe::qty=1::unit=pieza","direct","false","","direct","inventory_item_47:Dondys crudos","1 pieza","kitchen","on_hand_only","Dondy individual","","","","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","151","GAMBIT_YUKIPACK","Yukipack","false","gambit","false","0","false","0","false","true","true","finished_good","pieza","","","0","","self","other","0","0","0","","1","1","0","73::Yukipack::self_link::qty=1::unit=pieza","self","false","","self","inventory_item_75:Yukipack","1 pieza","fulfillment","on_hand_only","jugo individual Yukipack 250 cm³; caja=24","","10","Yukipack confirmado como jugo individual de 250 cm³. Se recibe en cajas de 24 o unidades sueltas, se cuenta por pieza y el ítem 73 se migra al ítem físico canónico 75.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","108","SERV_MES","Beneficio del mes","false","product","false","0","true","25","false","true","true","finished_good","pieza","","","0","","composition","other","5","5","5","5::Mini Tequeños Fritos::selectable::qty=1.000::required=t | 8::Empanadas Fritas::selectable::qty=1.000::required=t | 11::Cachitas Fritas::selectable::qty=1.000::required=t | 14::Mandocas Fritas::selectable::qty=1.000::required=t | 17::Bombys Fritos::selectable::qty=1.000::required=t","0","0","0","","components","false","","components","selección real de 25 piezas fritas","total seleccionable=25","by_component","component_projection","snapshot de selección promocional","","","","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","103","GAMBIT_SERVBOMB","Bombys Beneficio del mes","false","product","false","25","false","0","true","true","true","finished_good","pieza","","","0","","self","other","0","0","0","","1","1","0","52::Bombys Beneficio del mes::self_link::qty=1::unit=pieza","self","false","","direct","inventory_item_19:Bombys Crudos","25/full; 12/half","kitchen","on_hand_only","misma fritura normal de Bombys","","","","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","129","BIRTHDAY_DONDY3","Dondys Cumpleaños","false","product","false","6","false","0","true","true","true","finished_good","pieza","","","0","","composition","other","0","0","0","","1","0","1","47::Dondys::recipe::qty=6::unit=pieza","direct","false","","direct","inventory_item_47:Dondys crudos","6 piezas","kitchen","on_hand_only","fritura directa desde Dondy crudo","","","","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","109","DESIGN_EMP_CERDO","Empanadas de Cerdo Crudas","false","product","false","20","false","0","true","true","true","finished_good","pieza","","","0","","self","other","0","0","0","","1","1","0","55::Empanadas de Cerdo Crudas::self_link::qty=1::unit=pieza","self","false","","direct","inventory_item_55:Empanada Pulled Pork cruda","20/full; 10/half","kitchen","scheduled_supply","fritura directa desde crudo estacional","","","La fila heredada se llama Crudas y se autoenlaza por 1; antes de reactivarla debe representar la versión frita de 20. La receta del restaurante es otro ítem y producto.","confirmed_requires_catalog_correction"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","127","ANIVERSARIO_8","Single Pack (8 und) Aniversario","false","product","false","8","true","8","true","true","true","finished_good","pieza","","","0","","composition","other","6","5","5","2::Salsa Tártara 1oz::fixed::qty=1.000::required=f | 5::Mini Tequeños Fritos::selectable::qty=1.000::required=t | 8::Empanadas Fritas::selectable::qty=1.000::required=t | 11::Cachitas Fritas::selectable::qty=1.000::required=t | 14::Mandocas Fritas::selectable::qty=1.000::required=t | 17::Bombys Fritos::selectable::qty=1.000::required=t","0","0","0","","components","false","","components","selección libre de 8 piezas fritas + salsa tártara 1oz opcional","total seleccionable=8","by_component","component_projection","snapshot de selección real del pedido","","","La salsa solo consume inventario cuando el cliente la solicita.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","107","SERV_DESTACADO","Trabajador Destacado (FRITO)","false","product","false","0","true","25","false","true","true","finished_good","pieza","","","0","","composition","other","5","5","5","5::Mini Tequeños Fritos::selectable::qty=1.000::required=t | 8::Empanadas Fritas::selectable::qty=1.000::required=t | 11::Cachitas Fritas::selectable::qty=1.000::required=t | 14::Mandocas Fritas::selectable::qty=1.000::required=t | 17::Bombys Fritos::selectable::qty=1.000::required=t","0","0","0","","components","false","","components","selección real de 25 piezas fritas","total seleccionable=25","by_component","component_projection","snapshot de selección promocional","","","","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","77","PROMO_DEL_Z1","Promo Delivery Zona 1","false","promo","false","0","false","0","false","false","false","finished_good","pieza","","","0","","self","other","0","0","0","","0","0","0","","unconfigured","true","no_inventory_resolution | inventory_enabled_false_requires_explicit_policy","none","not_applicable","0","none","not_applicable","servicio de delivery sin existencia física","","","Decisión 2026-07-30: línea comercial de delivery; puede formar parte de la orden y no genera requerimiento ni movimiento de inventario. Puede aparecer en una orden, pero no genera movimiento de inventario.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","78","PROMO_DEL_Z2","Promo Delivery Zona 2","false","promo","false","0","false","0","false","false","false","finished_good","pieza","","","0","","self","other","0","0","0","","0","0","0","","unconfigured","true","no_inventory_resolution | inventory_enabled_false_requires_explicit_policy","none","not_applicable","0","none","not_applicable","servicio de delivery sin existencia física","","","Decisión 2026-07-30: línea comercial de delivery; puede formar parte de la orden y no genera requerimiento ni movimiento de inventario. Puede aparecer en una orden, pero no genera movimiento de inventario.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","79","PROMO_DEL_Z3","Promo Delivery Zona 3","false","promo","false","0","false","0","false","false","false","finished_good","pieza","","","0","","self","other","0","0","0","","0","0","0","","unconfigured","true","no_inventory_resolution | inventory_enabled_false_requires_explicit_policy","none","not_applicable","0","none","not_applicable","servicio de delivery sin existencia física","","","Decisión 2026-07-30: línea comercial de delivery; puede formar parte de la orden y no genera requerimiento ni movimiento de inventario. Puede aparecer en una orden, pero no genera movimiento de inventario.","confirmed"
"hbgxqrrybonavaigaetz","2026-07-30 15:32:40","29","DONDYS_6","Dondys (6 und)","false","service","false","6","false","0","false","false","false","finished_good","pieza","","","0","","self","other","0","0","0","","0","0","0","","unconfigured","true","no_inventory_resolution | inventory_enabled_false_requires_explicit_policy","direct","inventory_item_47:Dondys crudos","6 piezas","kitchen","on_hand_only","fritura directa desde Dondy crudo","","","","confirmed"
